orderID,employeeID,orderDate,freight,customerCompany,contactTitle,customerCity,customerCountry,employeeName,title,reportsTo,supplierCompany,productName,quantityPerUnit,orderUnitPrice,discontinued,categoryName,quantity,discount,days_to_ship
10295,2,02-09-2013,1.15,Vins et alcools Chevalier,Accounting Manager,Reims,France,Andrew Fuller,Vice President Sales,,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,4,0,8
10296,6,03-09-2013,0.12,LILA-Supermercado,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,5,Speedy Express,Queso Cabrales,1 kg pkg.,16.8,0,Dairy Products,12,0,8
10296,6,03-09-2013,0.12,LILA-Supermercado,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,5,Speedy Express,Pavlova,32 - 500 g boxes,13.9,0,Confections,30,0,8
10296,6,03-09-2013,0.12,LILA-Supermercado,Accounting Manager,Barquisimeto,Venezuela,Michael Suyama,Sales Representative,5,Speedy Express,Gudbrandsdalsost,10 kg pkg.,28.8,0,Dairy Products,15,0,8
10297,5,04-09-2013,5.74,Blondesddsl père et fils,Marketing Manager,Strasbourg,France,Steven Buchanan,Sales Manager,2,United Package,Chartreuse verte,750 cc per bottle,14.4,0,Beverages,60,0,6
10297,5,04-09-2013,5.74,Blondesddsl père et fils,Marketing Manager,Strasbourg,France,Steven Buchanan,Sales Manager,2,United Package,Mozzarella di Giovanni,24 - 200 g pkgs.,27.8,0,Dairy Products,20,0,6
10298,6,05-09-2013,168.22,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,5,United Package,Chang,24 - 12 oz bottles,15.2,0,Beverages,40,0,6
10298,6,05-09-2013,168.22,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,5,United Package,Inlagd Sill,24 - 250 g  jars,15.2,0,Seafood,40,0.25,6
10298,6,05-09-2013,168.22,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,5,United Package,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,30,0.25,6
10298,6,05-09-2013,168.22,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,5,United Package,Tarte au sucre,48 pies,39.4,0,Confections,15,0,6
10299,4,06-09-2013,29.76,Ricardo Adocicados,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,8,United Package,Teatime Chocolate Biscuits,10 boxes x 12 pieces,7.3,0,Confections,15,0,7
10299,4,06-09-2013,29.76,Ricardo Adocicados,Assistant Sales Agent,Rio de Janeiro,Brazil,Margaret Peacock,Sales Representative,8,United Package,Outback Lager,24 - 355 ml bottles,12,0,Beverages,20,0,7
10300,2,09-09-2013,17.68,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,United Package,Louisiana Hot Spiced Okra,24 - 8 oz jars,13.6,0,Condiments,30,0,9
10300,2,09-09-2013,17.68,Magazzini Alimentari Riuniti,Marketing Manager,Bergamo,Italy,Andrew Fuller,Vice President Sales,,United Package,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,20,0,9
10301,8,09-09-2013,45.08,Die Wandernde Kuh,Sales Representative,Stuttgart,Germany,Laura Callahan,Sales Manager,2,United Package,Boston Crab Meat,24 - 4 oz tins,14.7,0,Seafood,10,0,8
10301,8,09-09-2013,45.08,Die Wandernde Kuh,Sales Representative,Stuttgart,Germany,Laura Callahan,Sales Manager,2,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,20,0,8
10302,4,10-09-2013,6.27,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,United Package,Alice Mutton,20 - 1 kg tins,31.2,1,Meat & Poultry,40,0,29
10302,4,10-09-2013,6.27,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,United Package,Rössle Sauerkraut,25 - 825 g cans,36.4,1,Produce,28,0,29
10302,4,10-09-2013,6.27,Suprêmes délices,Accounting Manager,Charleroi,Belgium,Margaret Peacock,Sales Representative,8,United Package,Ipoh Coffee,16 - 500 g tins,36.8,0,Beverages,12,0,29
10303,7,11-09-2013,107.83,Godos Cocina Típica,Sales Manager,Sevilla,Spain,Robert King,Sales Representative,5,United Package,Boston Crab Meat,24 - 4 oz tins,14.7,0,Seafood,40,0.1,7
10303,7,11-09-2013,107.83,Godos Cocina Típica,Sales Manager,Sevilla,Spain,Robert King,Sales Representative,5,United Package,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,16.8,0,Condiments,30,0.1,7
10303,7,11-09-2013,107.83,Godos Cocina Típica,Sales Manager,Sevilla,Spain,Robert King,Sales Representative,5,United Package,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,15,0.1,7
10304,1,12-09-2013,63.79,Tortuga Restaurante,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,8,United Package,Maxilaku,24 - 50 g pkgs.,16,0,Confections,30,0,5
10304,1,12-09-2013,63.79,Tortuga Restaurante,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,8,United Package,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,10,0,5
10304,1,12-09-2013,63.79,Tortuga Restaurante,Owner,Mexico City,Mexico,Nancy Davolio,Sales Representative,8,United Package,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,2,0,5
10305,8,13-09-2013,257.62,Old World Delicatessen,Sales Representative,Anchorage,USA,Laura Callahan,Sales Manager,2,Federal Shipping,Carnarvon Tigers,16 kg pkg.,50,0,Seafood,25,0.1,26
10305,8,13-09-2013,257.62,Old World Delicatessen,Sales Representative,Anchorage,USA,Laura Callahan,Sales Manager,2,Federal Shipping,Thüringer Rostbratwurst,50 bags x 30 sausgs.,99,1,Meat & Poultry,25,0.1,26
10305,8,13-09-2013,257.62,Old World Delicatessen,Sales Representative,Anchorage,USA,Laura Callahan,Sales Manager,2,Federal Shipping,Chartreuse verte,750 cc per bottle,14.4,0,Beverages,30,0.1,26
10306,1,16-09-2013,7.56,Romero y tomillo,Accounting Manager,Madrid,Spain,Nancy Davolio,Sales Representative,8,Federal Shipping,Nord-Ost Matjeshering,10 - 200 g glasses,20.7,0,Seafood,10,0,7
10306,1,16-09-2013,7.56,Romero y tomillo,Accounting Manager,Madrid,Spain,Nancy Davolio,Sales Representative,8,Federal Shipping,Perth Pasties,48 pieces,26.2,1,Meat & Poultry,10,0,7
10306,1,16-09-2013,7.56,Romero y tomillo,Accounting Manager,Madrid,Spain,Nancy Davolio,Sales Representative,8,Federal Shipping,Tourtière,16 pies,5.9,0,Meat & Poultry,5,0,7
10307,2,17-09-2013,0.56,Lonesome Pine Restaurant,Sales Manager,Portland,USA,Andrew Fuller,Vice President Sales,,United Package,Tarte au sucre,48 pies,39.4,0,Confections,10,0,8
10307,2,17-09-2013,0.56,Lonesome Pine Restaurant,Sales Manager,Portland,USA,Andrew Fuller,Vice President Sales,,United Package,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,3,0,8
10308,7,18-09-2013,1.61,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Robert King,Sales Representative,5,Federal Shipping,Gudbrandsdalsost,10 kg pkg.,28.8,0,Dairy Products,1,0,6
10308,7,18-09-2013,1.61,Ana Trujillo Emparedados y helados,Owner,Mexico City,Mexico,Robert King,Sales Representative,5,Federal Shipping,Outback Lager,24 - 355 ml bottles,12,0,Beverages,5,0,6
10309,3,19-09-2013,47.3,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,Speedy Express,Chef Anton's Cajun Seasoning,48 - 6 oz jars,17.6,0,Condiments,20,0,34
10309,3,19-09-2013,47.3,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,Speedy Express,Grandma's Boysenberry Spread,12 - 8 oz jars,20,0,Condiments,30,0,34
10309,3,19-09-2013,47.3,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,Speedy Express,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,11.2,1,Grains & Cereals,2,0,34
10309,3,19-09-2013,47.3,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,Speedy Express,Ipoh Coffee,16 - 500 g tins,36.8,0,Beverages,20,0,34
10309,3,19-09-2013,47.3,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Janet Leverling,Sales Representative,8,Speedy Express,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,3,0,34
10310,8,20-09-2013,17.52,The Big Cheese,Marketing Manager,Portland,USA,Laura Callahan,Sales Manager,2,United Package,Pavlova,32 - 500 g boxes,13.9,0,Confections,10,0,7
10310,8,20-09-2013,17.52,The Big Cheese,Marketing Manager,Portland,USA,Laura Callahan,Sales Manager,2,United Package,Tarte au sucre,48 pies,39.4,0,Confections,5,0,7
10311,1,20-09-2013,24.69,Du monde entier,Owner,Nantes,France,Nancy Davolio,Sales Representative,8,Federal Shipping,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,11.2,1,Grains & Cereals,6,0,6
10311,1,20-09-2013,24.69,Du monde entier,Owner,Nantes,France,Nancy Davolio,Sales Representative,8,Federal Shipping,Gudbrandsdalsost,10 kg pkg.,28.8,0,Dairy Products,7,0,6
10312,2,23-09-2013,40.26,Die Wandernde Kuh,Sales Representative,Stuttgart,Germany,Andrew Fuller,Vice President Sales,,United Package,Rössle Sauerkraut,25 - 825 g cans,36.4,1,Produce,4,0,10
10312,2,23-09-2013,40.26,Die Wandernde Kuh,Sales Representative,Stuttgart,Germany,Andrew Fuller,Vice President Sales,,United Package,Ipoh Coffee,16 - 500 g tins,36.8,0,Beverages,24,0,10
10312,2,23-09-2013,40.26,Die Wandernde Kuh,Sales Representative,Stuttgart,Germany,Andrew Fuller,Vice President Sales,,United Package,Perth Pasties,48 pieces,26.2,1,Meat & Poultry,20,0,10
10312,2,23-09-2013,40.26,Die Wandernde Kuh,Sales Representative,Stuttgart,Germany,Andrew Fuller,Vice President Sales,,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,6.2,0,Beverages,10,0,10
10313,2,24-09-2013,1.96,QUICK-Stop,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,,United Package,Inlagd Sill,24 - 250 g  jars,15.2,0,Seafood,12,0,10
10314,1,25-09-2013,74.16,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,United Package,Mascarpone Fabioli,24 - 200 g pkgs.,25.6,0,Dairy Products,40,0.1,9
10314,1,25-09-2013,74.16,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,United Package,Escargots de Bourgogne,24 pieces,10.6,0,Seafood,30,0.1,9
10314,1,25-09-2013,74.16,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,United Package,Tarte au sucre,48 pies,39.4,0,Confections,25,0.1,9
10315,4,26-09-2013,41.76,Island Trading,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,8,United Package,Sasquatch Ale,24 - 12 oz bottles,11.2,0,Beverages,14,0,7
10315,4,26-09-2013,41.76,Island Trading,Marketing Manager,Cowes,UK,Margaret Peacock,Sales Representative,8,United Package,Outback Lager,24 - 355 ml bottles,12,0,Beverages,30,0,7
10316,1,27-09-2013,150.15,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,Federal Shipping,Jack's New England Clam Chowder,12 - 12 oz cans,7.7,0,Seafood,10,0,11
10316,1,27-09-2013,150.15,Rattlesnake Canyon Grocery,Assistant Sales Representative,Albuquerque,USA,Nancy Davolio,Sales Representative,8,Federal Shipping,Tarte au sucre,48 pies,39.4,0,Confections,70,0,11
10317,6,30-09-2013,12.69,Lonesome Pine Restaurant,Sales Manager,Portland,USA,Michael Suyama,Sales Representative,5,Speedy Express,Chai,10 boxes x 20 bags,14.4,0,Beverages,20,0,10
10318,8,01-10-2013,4.73,Island Trading,Marketing Manager,Cowes,UK,Laura Callahan,Sales Manager,2,United Package,Jack's New England Clam Chowder,12 - 12 oz cans,7.7,0,Seafood,20,0,3
10318,8,01-10-2013,4.73,Island Trading,Marketing Manager,Cowes,UK,Laura Callahan,Sales Manager,2,United Package,Lakkaliköri,500 ml,14.4,0,Beverages,6,0,3
10319,7,02-10-2013,64.5,Tortuga Restaurante,Owner,Mexico City,Mexico,Robert King,Sales Representative,5,Federal Shipping,Alice Mutton,20 - 1 kg tins,31.2,1,Meat & Poultry,8,0,9
10319,7,02-10-2013,64.5,Tortuga Restaurante,Owner,Mexico City,Mexico,Robert King,Sales Representative,5,Federal Shipping,Rössle Sauerkraut,25 - 825 g cans,36.4,1,Produce,14,0,9
10319,7,02-10-2013,64.5,Tortuga Restaurante,Owner,Mexico City,Mexico,Robert King,Sales Representative,5,Federal Shipping,Lakkaliköri,500 ml,14.4,0,Beverages,30,0,9
10320,5,03-10-2013,34.57,Wartian Herkku,Accounting Manager,Oulu,Finland,Steven Buchanan,Sales Manager,2,Federal Shipping,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,30,0,15
10321,3,03-10-2013,3.43,Island Trading,Marketing Manager,Cowes,UK,Janet Leverling,Sales Representative,8,United Package,Steeleye Stout,24 - 12 oz bottles,14.4,0,Beverages,10,0,8
10322,7,04-10-2013,0.4,Pericles Comidas clásicas,Sales Representative,Mexico City,Mexico,Robert King,Sales Representative,5,Federal Shipping,Filo Mix,16 - 2 kg boxes,5.6,0,Grains & Cereals,20,0,19
10323,4,07-10-2013,4.88,Königlich Essen,Sales Associate,Brandenburg,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Genen Shouyu,24 - 250 ml bottles,12.4,0,Condiments,5,0,7
10323,4,07-10-2013,4.88,Königlich Essen,Sales Associate,Brandenburg,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,11.2,0,Confections,4,0,7
10323,4,07-10-2013,4.88,Königlich Essen,Sales Associate,Brandenburg,Germany,Margaret Peacock,Sales Representative,8,Speedy Express,Chartreuse verte,750 cc per bottle,14.4,0,Beverages,4,0,7
10324,9,08-10-2013,214.27,Save-a-lot Markets,Sales Representative,Boise,USA,Anne Dodsworth,Sales Representative,5,Speedy Express,Pavlova,32 - 500 g boxes,13.9,0,Confections,21,0.15,2
10324,9,08-10-2013,214.27,Save-a-lot Markets,Sales Representative,Boise,USA,Anne Dodsworth,Sales Representative,5,Speedy Express,Steeleye Stout,24 - 12 oz bottles,14.4,0,Beverages,70,0.15,2
10324,9,08-10-2013,214.27,Save-a-lot Markets,Sales Representative,Boise,USA,Anne Dodsworth,Sales Representative,5,Speedy Express,Spegesild,4 - 450 g glasses,9.6,0,Seafood,30,0,2
10324,9,08-10-2013,214.27,Save-a-lot Markets,Sales Representative,Boise,USA,Anne Dodsworth,Sales Representative,5,Speedy Express,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,40,0.15,2
10324,9,08-10-2013,214.27,Save-a-lot Markets,Sales Representative,Boise,USA,Anne Dodsworth,Sales Representative,5,Speedy Express,Vegie-spread,15 - 625 g jars,35.1,0,Condiments,80,0.15,2
10325,1,09-10-2013,64.86,Königlich Essen,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Grandma's Boysenberry Spread,12 - 8 oz jars,20,0,Condiments,6,0,5
10325,1,09-10-2013,64.86,Königlich Essen,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Konbu,2 kg box,4.8,0,Seafood,12,0,5
10325,1,09-10-2013,64.86,Königlich Essen,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Tofu,40 - 100 g pkgs.,18.6,0,Produce,9,0,5
10325,1,09-10-2013,64.86,Königlich Essen,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Gorgonzola Telino,12 - 100 g pkgs,10,0,Dairy Products,4,0,5
10325,1,09-10-2013,64.86,Königlich Essen,Sales Associate,Brandenburg,Germany,Nancy Davolio,Sales Representative,8,Federal Shipping,Mozzarella di Giovanni,24 - 200 g pkgs.,27.8,0,Dairy Products,40,0,5
10326,4,10-10-2013,77.92,Bólido Comidas preparadas,Owner,Madrid,Spain,Margaret Peacock,Sales Representative,8,United Package,Chef Anton's Cajun Seasoning,48 - 6 oz jars,17.6,0,Condiments,24,0,4
10326,4,10-10-2013,77.92,Bólido Comidas preparadas,Owner,Madrid,Spain,Margaret Peacock,Sales Representative,8,United Package,Ravioli Angelo,24 - 250 g pkgs.,15.6,0,Grains & Cereals,16,0,4
10326,4,10-10-2013,77.92,Bólido Comidas preparadas,Owner,Madrid,Spain,Margaret Peacock,Sales Representative,8,United Package,Rhönbräu Klosterbier,24 - 0.5 l bottles,6.2,0,Beverages,50,0,4
10327,2,11-10-2013,63.36,Folk och fä HB,Owner,Bräcke,Sweden,Andrew Fuller,Vice President Sales,,Speedy Express,Chang,24 - 12 oz bottles,15.2,0,Beverages,25,0.2,3
10327,2,11-10-2013,63.36,Folk och fä HB,Owner,Bräcke,Sweden,Andrew Fuller,Vice President Sales,,Speedy Express,Queso Cabrales,1 kg pkg.,16.8,0,Dairy Products,50,0.2,3
10327,2,11-10-2013,63.36,Folk och fä HB,Owner,Bräcke,Sweden,Andrew Fuller,Vice President Sales,,Speedy Express,Nord-Ost Matjeshering,10 - 200 g glasses,20.7,0,Seafood,35,0.2,3
10327,2,11-10-2013,63.36,Folk och fä HB,Owner,Bräcke,Sweden,Andrew Fuller,Vice President Sales,,Speedy Express,Escargots de Bourgogne,24 pieces,10.6,0,Seafood,30,0.2,3
10328,4,14-10-2013,87.03,Furia Bacalhau e Frutos do Mar,Sales Manager,Lisboa,Portugal,Margaret Peacock,Sales Representative,8,Federal Shipping,Raclette Courdavault,5 kg pkg.,44,0,Dairy Products,9,0,3
10328,4,14-10-2013,87.03,Furia Bacalhau e Frutos do Mar,Sales Manager,Lisboa,Portugal,Margaret Peacock,Sales Representative,8,Federal Shipping,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,16.8,0,Condiments,40,0,3
10328,4,14-10-2013,87.03,Furia Bacalhau e Frutos do Mar,Sales Manager,Lisboa,Portugal,Margaret Peacock,Sales Representative,8,Federal Shipping,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,10,0,3
10329,4,15-10-2013,191.67,Split Rail Beer & Ale,Sales Manager,Lander,USA,Margaret Peacock,Sales Representative,8,United Package,Teatime Chocolate Biscuits,10 boxes x 12 pieces,7.3,0,Confections,10,0.05,8
10329,4,15-10-2013,191.67,Split Rail Beer & Ale,Sales Manager,Lander,USA,Margaret Peacock,Sales Representative,8,United Package,Nord-Ost Matjeshering,10 - 200 g glasses,20.7,0,Seafood,8,0.05,8
10329,4,15-10-2013,191.67,Split Rail Beer & Ale,Sales Manager,Lander,USA,Margaret Peacock,Sales Representative,8,United Package,Côte de Blaye,12 - 75 cl bottles,210.8,0,Beverages,20,0.05,8
10329,4,15-10-2013,191.67,Split Rail Beer & Ale,Sales Manager,Lander,USA,Margaret Peacock,Sales Representative,8,United Package,Gnocchi di nonna Alice,24 - 250 g pkgs.,30.4,0,Grains & Cereals,12,0.05,8
10330,3,16-10-2013,12.75,LILA-Supermercado,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,8,Speedy Express,Gumbär Gummibärchen,100 - 250 g bags,24.9,0,Confections,50,0.15,12
10330,3,16-10-2013,12.75,LILA-Supermercado,Accounting Manager,Barquisimeto,Venezuela,Janet Leverling,Sales Representative,8,Speedy Express,Mozzarella di Giovanni,24 - 200 g pkgs.,27.8,0,Dairy Products,25,0.15,12
10331,9,16-10-2013,10.19,Bon app',Owner,Marseille,France,Anne Dodsworth,Sales Representative,5,Speedy Express,Tourtière,16 pies,5.9,0,Meat & Poultry,15,0,5
10332,3,17-10-2013,52.84,Mère Paillarde,Marketing Assistant,Montréal,Canada,Janet Leverling,Sales Representative,8,United Package,Carnarvon Tigers,16 kg pkg.,50,0,Seafood,40,0.2,4
10332,3,17-10-2013,52.84,Mère Paillarde,Marketing Assistant,Montréal,Canada,Janet Leverling,Sales Representative,8,United Package,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,11.2,1,Grains & Cereals,10,0.2,4
10332,3,17-10-2013,52.84,Mère Paillarde,Marketing Assistant,Montréal,Canada,Janet Leverling,Sales Representative,8,United Package,Zaanse koeken,10 - 4 oz boxes,7.6,0,Confections,16,0.2,4
10333,5,18-10-2013,0.59,Wartian Herkku,Accounting Manager,Oulu,Finland,Steven Buchanan,Sales Manager,2,Federal Shipping,Tofu,40 - 100 g pkgs.,18.6,0,Produce,10,0,7
10333,5,18-10-2013,0.59,Wartian Herkku,Accounting Manager,Oulu,Finland,Steven Buchanan,Sales Manager,2,Federal Shipping,Sir Rodney's Scones,24 pkgs. x 4 pieces,8,0,Confections,10,0.1,7
10333,5,18-10-2013,0.59,Wartian Herkku,Accounting Manager,Oulu,Finland,Steven Buchanan,Sales Manager,2,Federal Shipping,Flotemysost,10 - 500 g pkgs.,17.2,0,Dairy Products,40,0.1,7
10334,8,21-10-2013,8.56,Victuailles en stock,Sales Agent,Lyon,France,Laura Callahan,Sales Manager,2,United Package,Filo Mix,16 - 2 kg boxes,5.6,0,Grains & Cereals,8,0,7
10334,8,21-10-2013,8.56,Victuailles en stock,Sales Agent,Lyon,France,Laura Callahan,Sales Manager,2,United Package,Scottish Longbreads,10 boxes x 8 pieces,10,0,Confections,10,0,7
10335,7,22-10-2013,42.11,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Robert King,Sales Representative,5,United Package,Chang,24 - 12 oz bottles,15.2,0,Beverages,7,0.2,2
10335,7,22-10-2013,42.11,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Robert King,Sales Representative,5,United Package,Gorgonzola Telino,12 - 100 g pkgs,10,0,Dairy Products,25,0.2,2
10335,7,22-10-2013,42.11,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Robert King,Sales Representative,5,United Package,Mascarpone Fabioli,24 - 200 g pkgs.,25.6,0,Dairy Products,6,0.2,2
10335,7,22-10-2013,42.11,Hungry Owl All-Night Grocers,Sales Associate,Cork,Ireland,Robert King,Sales Representative,5,United Package,Manjimup Dried Apples,50 - 300 g pkgs.,42.4,0,Produce,48,0.2,2
